image_path,filename,category,crop,disease,treatment,is_healthy
kaggle_images/Pepper__bell___healthy_ea4a18b9-2f82-44eb-b5ca-955b3f2bf92d___JR_HL 5958.JPG,Pepper__bell___healthy_ea4a18b9-2f82-44eb-b5ca-955b3f2bf92d___JR_HL 5958.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ea518a46-a3d7-4d1c-972c-36a18bf92224___JR_HL 8323.JPG,Pepper__bell___healthy_ea518a46-a3d7-4d1c-972c-36a18bf92224___JR_HL 8323.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ea5402e9-f5e9-450c-bef6-f9d0bb544e68___JR_HL 5873.JPG,Pepper__bell___healthy_ea5402e9-f5e9-450c-bef6-f9d0bb544e68___JR_HL 5873.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ea84c71c-2ed3-44d2-9577-6e08131d6c6d___JR_HL 8200.JPG,Pepper__bell___healthy_ea84c71c-2ed3-44d2-9577-6e08131d6c6d___JR_HL 8200.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ea93aae5-e9b7-4740-aae6-0ad442b36765___JR_HL 8277.JPG,Pepper__bell___healthy_ea93aae5-e9b7-4740-aae6-0ad442b36765___JR_HL 8277.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_eaac4a8f-7e24-4bfd-96ce-52eb4339772e___JR_HL 7597.JPG,Pepper__bell___healthy_eaac4a8f-7e24-4bfd-96ce-52eb4339772e___JR_HL 7597.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_eacb2473-498d-41f6-9999-01fbd259c058___JR_HL 8376.JPG,Pepper__bell___healthy_eacb2473-498d-41f6-9999-01fbd259c058___JR_HL 8376.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_eaf12b28-cd51-40f3-9298-532c676eb55f___JR_HL 7688.JPG,Pepper__bell___healthy_eaf12b28-cd51-40f3-9298-532c676eb55f___JR_HL 7688.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_eaff2763-f80a-495c-b4b8-15ad0fdbe3bb___JR_HL 8100.JPG,Pepper__bell___healthy_eaff2763-f80a-495c-b4b8-15ad0fdbe3bb___JR_HL 8100.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_eb4aa284-8232-4910-882f-4536effe4e5f___JR_HL 7618.JPG,Pepper__bell___healthy_eb4aa284-8232-4910-882f-4536effe4e5f___JR_HL 7618.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_eb6f90f8-81d9-4bc0-852d-7777547fe3e7___JR_HL 8190.JPG,Pepper__bell___healthy_eb6f90f8-81d9-4bc0-852d-7777547fe3e7___JR_HL 8190.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_eb92da7b-8c89-4353-958c-960fd5917d9f___JR_HL 7900.JPG,Pepper__bell___healthy_eb92da7b-8c89-4353-958c-960fd5917d9f___JR_HL 7900.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ebabe289-fbfb-47a1-a8a6-e3ea7fc409d7___JR_HL 8189.JPG,Pepper__bell___healthy_ebabe289-fbfb-47a1-a8a6-e3ea7fc409d7___JR_HL 8189.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ebf34e5a-adb5-4cef-b916-793f09b7314b___JR_HL 8171.JPG,Pepper__bell___healthy_ebf34e5a-adb5-4cef-b916-793f09b7314b___JR_HL 8171.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ec094cc1-d95c-4fb5-8b21-3afcfbe39ea2___JR_HL 7765.JPG,Pepper__bell___healthy_ec094cc1-d95c-4fb5-8b21-3afcfbe39ea2___JR_HL 7765.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ec363e4b-79c9-460a-a6a4-cac25a71d6ba___JR_HL 8478.JPG,Pepper__bell___healthy_ec363e4b-79c9-460a-a6a4-cac25a71d6ba___JR_HL 8478.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ec7ed2b4-40e4-4b95-8728-70472c7fc459___JR_HL 8723.JPG,Pepper__bell___healthy_ec7ed2b4-40e4-4b95-8728-70472c7fc459___JR_HL 8723.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ec8bc198-28c5-4664-a104-ba229ba93233___JR_HL 5996.JPG,Pepper__bell___healthy_ec8bc198-28c5-4664-a104-ba229ba93233___JR_HL 5996.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ecce81e3-9bcc-4bec-9adf-81e9f96cf953___JR_HL 8216.JPG,Pepper__bell___healthy_ecce81e3-9bcc-4bec-9adf-81e9f96cf953___JR_HL 8216.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ed249004-bba6-4111-b96e-5189175ec8e5___JR_HL 8608.JPG,Pepper__bell___healthy_ed249004-bba6-4111-b96e-5189175ec8e5___JR_HL 8608.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ed3e2340-08a3-48bd-beee-3ef52f3aadfc___JR_HL 8829.JPG,Pepper__bell___healthy_ed3e2340-08a3-48bd-beee-3ef52f3aadfc___JR_HL 8829.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ed406606-b59d-4a80-8184-ae8ecfda15af___JR_HL 8618.JPG,Pepper__bell___healthy_ed406606-b59d-4a80-8184-ae8ecfda15af___JR_HL 8618.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ed4e6505-3d77-457f-af9a-085ffa0a8d94___JR_HL 8713.JPG,Pepper__bell___healthy_ed4e6505-3d77-457f-af9a-085ffa0a8d94___JR_HL 8713.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ed86e92d-91d6-4378-8759-9028e0ae6b23___JR_HL 8847.JPG,Pepper__bell___healthy_ed86e92d-91d6-4378-8759-9028e0ae6b23___JR_HL 8847.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ed98eb62-1955-4542-8850-ff2865c3d521___JR_HL 7940.JPG,Pepper__bell___healthy_ed98eb62-1955-4542-8850-ff2865c3d521___JR_HL 7940.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_eda72409-f9cd-4668-9267-42d8079a4892___JR_HL 8647.JPG,Pepper__bell___healthy_eda72409-f9cd-4668-9267-42d8079a4892___JR_HL 8647.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_eddbea96-abe9-47be-8bda-12149f061e6a___JR_HL 8884.JPG,Pepper__bell___healthy_eddbea96-abe9-47be-8bda-12149f061e6a___JR_HL 8884.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ee3ec69a-f2a4-42f2-90e1-121db2f97e42___JR_HL 8164.JPG,Pepper__bell___healthy_ee3ec69a-f2a4-42f2-90e1-121db2f97e42___JR_HL 8164.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ee42aa43-86bf-418d-8716-3cc8c710a0b3___JR_HL 8337.JPG,Pepper__bell___healthy_ee42aa43-86bf-418d-8716-3cc8c710a0b3___JR_HL 8337.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ee4400a9-c4f6-432d-985a-ff8dc730467b___JR_HL 7620.JPG,Pepper__bell___healthy_ee4400a9-c4f6-432d-985a-ff8dc730467b___JR_HL 7620.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ee475461-4920-4243-bacd-7a2aa297c80e___JR_HL 7611.JPG,Pepper__bell___healthy_ee475461-4920-4243-bacd-7a2aa297c80e___JR_HL 7611.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ee6fd793-b4a9-42d4-8fed-0f4e40040a1d___JR_HL 8365.JPG,Pepper__bell___healthy_ee6fd793-b4a9-42d4-8fed-0f4e40040a1d___JR_HL 8365.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ee9a0425-e0ff-4ecc-809f-da248151c841___JR_HL 8880.JPG,Pepper__bell___healthy_ee9a0425-e0ff-4ecc-809f-da248151c841___JR_HL 8880.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_eeb27ba2-a71d-4111-84e1-f46e4fe0ddd7___JR_HL 8755.JPG,Pepper__bell___healthy_eeb27ba2-a71d-4111-84e1-f46e4fe0ddd7___JR_HL 8755.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_eecde786-2c9b-4ca9-8d60-7fcdae350fe4___JR_HL 8321.JPG,Pepper__bell___healthy_eecde786-2c9b-4ca9-8d60-7fcdae350fe4___JR_HL 8321.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_eed1b6d4-c01c-4b3f-8aba-77ebc730b2f9___JR_HL 7907.JPG,Pepper__bell___healthy_eed1b6d4-c01c-4b3f-8aba-77ebc730b2f9___JR_HL 7907.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ef16608c-6d3f-4974-b478-b45390a1e870___JR_HL 7772.JPG,Pepper__bell___healthy_ef16608c-6d3f-4974-b478-b45390a1e870___JR_HL 7772.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_ef91d789-9549-42a6-b48e-7695ccd64a1f___JR_HL 7586.JPG,Pepper__bell___healthy_ef91d789-9549-42a6-b48e-7695ccd64a1f___JR_HL 7586.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_efb220da-f27d-4619-b2c0-d1242dde2933___JR_HL 6011.JPG,Pepper__bell___healthy_efb220da-f27d-4619-b2c0-d1242dde2933___JR_HL 6011.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_efdafba8-8b81-462a-83d6-7b064ed28a4d___JR_HL 8228.JPG,Pepper__bell___healthy_efdafba8-8b81-462a-83d6-7b064ed28a4d___JR_HL 8228.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f025d161-089c-49e4-8f42-ca979e430977___JR_HL 6012.JPG,Pepper__bell___healthy_f025d161-089c-49e4-8f42-ca979e430977___JR_HL 6012.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f02b5ae2-2313-481b-8347-09459952aada___JR_HL 7894.JPG,Pepper__bell___healthy_f02b5ae2-2313-481b-8347-09459952aada___JR_HL 7894.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f064af9b-a2db-499b-9731-a4078a10bf6a___JR_HL 8898.JPG,Pepper__bell___healthy_f064af9b-a2db-499b-9731-a4078a10bf6a___JR_HL 8898.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f06eae04-68c4-482c-b78c-7213afe6e759___JR_HL 8011.JPG,Pepper__bell___healthy_f06eae04-68c4-482c-b78c-7213afe6e759___JR_HL 8011.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f0e93256-3b10-43c9-880e-e041de89502c___JR_HL 5846.JPG,Pepper__bell___healthy_f0e93256-3b10-43c9-880e-e041de89502c___JR_HL 5846.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f102520d-aa05-452f-9c24-6e480d59112e___JR_HL 7750.JPG,Pepper__bell___healthy_f102520d-aa05-452f-9c24-6e480d59112e___JR_HL 7750.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f170473e-77b2-4b80-94bf-9479622bac75___JR_HL 8381.JPG,Pepper__bell___healthy_f170473e-77b2-4b80-94bf-9479622bac75___JR_HL 8381.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f17c87e8-fd78-48a9-8501-1b6283b14c3c___JR_HL 5841.JPG,Pepper__bell___healthy_f17c87e8-fd78-48a9-8501-1b6283b14c3c___JR_HL 5841.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f17e7ab8-61bb-452b-9e15-5113e2792f78___JR_HL 8442.JPG,Pepper__bell___healthy_f17e7ab8-61bb-452b-9e15-5113e2792f78___JR_HL 8442.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f1dcd8f8-45b1-4b59-b613-7b0384e58365___JR_HL 8178.JPG,Pepper__bell___healthy_f1dcd8f8-45b1-4b59-b613-7b0384e58365___JR_HL 8178.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f20f36a0-6816-455b-9ea6-cd3bdf90a844___JR_HL 8045.JPG,Pepper__bell___healthy_f20f36a0-6816-455b-9ea6-cd3bdf90a844___JR_HL 8045.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f24f1078-123e-4c89-bba8-2e1f7cf264bb___JR_HL 8196.JPG,Pepper__bell___healthy_f24f1078-123e-4c89-bba8-2e1f7cf264bb___JR_HL 8196.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f2833b90-ad7d-4bd8-bb88-9f97d0517c98___JR_HL 8325.JPG,Pepper__bell___healthy_f2833b90-ad7d-4bd8-bb88-9f97d0517c98___JR_HL 8325.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f298f2b7-b63a-4e66-886e-fc14bb42bff9___JR_HL 7665.JPG,Pepper__bell___healthy_f298f2b7-b63a-4e66-886e-fc14bb42bff9___JR_HL 7665.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f2a76242-f4e8-416a-9080-7eb1064ca6c4___JR_HL 5838.JPG,Pepper__bell___healthy_f2a76242-f4e8-416a-9080-7eb1064ca6c4___JR_HL 5838.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f2b739b9-a463-4ee1-96bf-b5cfe6acb66d___JR_HL 5844.JPG,Pepper__bell___healthy_f2b739b9-a463-4ee1-96bf-b5cfe6acb66d___JR_HL 5844.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f2bf8b5a-2463-49d7-83cd-097350e3ff20___JR_HL 8568.JPG,Pepper__bell___healthy_f2bf8b5a-2463-49d7-83cd-097350e3ff20___JR_HL 8568.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f2cf1271-b257-452e-8c4f-1db1ff8babd5___JR_HL 5883.JPG,Pepper__bell___healthy_f2cf1271-b257-452e-8c4f-1db1ff8babd5___JR_HL 5883.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f2eeb551-94e8-4ac2-a5de-4702e6349f42___JR_HL 8761.JPG,Pepper__bell___healthy_f2eeb551-94e8-4ac2-a5de-4702e6349f42___JR_HL 8761.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f33fb36e-18f9-4b55-a03c-c896e5c23186___JR_HL 5962.JPG,Pepper__bell___healthy_f33fb36e-18f9-4b55-a03c-c896e5c23186___JR_HL 5962.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f34f9754-9f8f-4f0e-952a-1fedcb96a727___JR_HL 7594.JPG,Pepper__bell___healthy_f34f9754-9f8f-4f0e-952a-1fedcb96a727___JR_HL 7594.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f3af7ac3-0b06-4dae-8494-719e65334e3b___JR_HL 8766.JPG,Pepper__bell___healthy_f3af7ac3-0b06-4dae-8494-719e65334e3b___JR_HL 8766.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f3c34e2d-5b85-44fc-96b6-e23cbae88046___JR_HL 7682.JPG,Pepper__bell___healthy_f3c34e2d-5b85-44fc-96b6-e23cbae88046___JR_HL 7682.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f3cb1c60-4aae-4f2d-ae59-6654296a969b___JR_HL 8399.JPG,Pepper__bell___healthy_f3cb1c60-4aae-4f2d-ae59-6654296a969b___JR_HL 8399.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f3d4b7d4-cc6d-478e-8255-e653ffe8a79c___JR_HL 8029.JPG,Pepper__bell___healthy_f3d4b7d4-cc6d-478e-8255-e653ffe8a79c___JR_HL 8029.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f3e7e5bc-bcdc-4dc8-a6cf-86a42df59c7f___JR_HL 7799.JPG,Pepper__bell___healthy_f3e7e5bc-bcdc-4dc8-a6cf-86a42df59c7f___JR_HL 7799.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f4052038-8f4b-48f2-9427-f69ade61ac7c___JR_HL 8456.JPG,Pepper__bell___healthy_f4052038-8f4b-48f2-9427-f69ade61ac7c___JR_HL 8456.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f41608e8-d125-4af9-b9d4-4ef1c97ceb88___JR_HL 7672.JPG,Pepper__bell___healthy_f41608e8-d125-4af9-b9d4-4ef1c97ceb88___JR_HL 7672.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f42a7c9b-92e0-461b-b470-463a6f0b7aff___JR_HL 8747.JPG,Pepper__bell___healthy_f42a7c9b-92e0-461b-b470-463a6f0b7aff___JR_HL 8747.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f457076f-aab1-496e-a4d8-9fefb1af279a___JR_HL 8754.JPG,Pepper__bell___healthy_f457076f-aab1-496e-a4d8-9fefb1af279a___JR_HL 8754.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f460de9c-14ab-4bac-8cb6-b25c958ae78f___JR_HL 8596.JPG,Pepper__bell___healthy_f460de9c-14ab-4bac-8cb6-b25c958ae78f___JR_HL 8596.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f47373b3-ed1e-42b0-988b-b2724cc89782___JR_HL 5903.JPG,Pepper__bell___healthy_f47373b3-ed1e-42b0-988b-b2724cc89782___JR_HL 5903.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f48132e5-5e78-471e-ab16-e1ff06aa13f3___JR_HL 8446.JPG,Pepper__bell___healthy_f48132e5-5e78-471e-ab16-e1ff06aa13f3___JR_HL 8446.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f4accacc-f839-4bc4-b365-4a021c00c944___JR_HL 8833.JPG,Pepper__bell___healthy_f4accacc-f839-4bc4-b365-4a021c00c944___JR_HL 8833.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f4b1affb-3b72-44b5-890c-e7d45ab612b3___JR_HL 8825.JPG,Pepper__bell___healthy_f4b1affb-3b72-44b5-890c-e7d45ab612b3___JR_HL 8825.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f4c9f089-0129-4aee-968a-d3348b5a2145___JR_HL 7647.JPG,Pepper__bell___healthy_f4c9f089-0129-4aee-968a-d3348b5a2145___JR_HL 7647.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f58e3caa-b48a-443b-83e0-ee09e9d70425___JR_HL 8261.JPG,Pepper__bell___healthy_f58e3caa-b48a-443b-83e0-ee09e9d70425___JR_HL 8261.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f5c4ed36-b760-41c8-9ce3-60f0e1b0f068___JR_HL 5871.JPG,Pepper__bell___healthy_f5c4ed36-b760-41c8-9ce3-60f0e1b0f068___JR_HL 5871.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f5e369a3-421e-43b9-ab00-840e7535a5eb___JR_HL 8076.JPG,Pepper__bell___healthy_f5e369a3-421e-43b9-ab00-840e7535a5eb___JR_HL 8076.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f5f92be6-d496-44b5-aab7-7b372758a92c___JR_HL 8444.JPG,Pepper__bell___healthy_f5f92be6-d496-44b5-aab7-7b372758a92c___JR_HL 8444.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f60cdc34-0ab9-4551-ac24-e9e0d5affd6a___JR_HL 7931.JPG,Pepper__bell___healthy_f60cdc34-0ab9-4551-ac24-e9e0d5affd6a___JR_HL 7931.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f61b245c-cfa1-4505-b91b-c318de0c42a7___JR_HL 8625.JPG,Pepper__bell___healthy_f61b245c-cfa1-4505-b91b-c318de0c42a7___JR_HL 8625.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f6202c30-deb0-498d-8e49-44b012204547___JR_HL 8127.JPG,Pepper__bell___healthy_f6202c30-deb0-498d-8e49-44b012204547___JR_HL 8127.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f63db177-4ffc-421f-b164-48f6a22dd14a___JR_HL 8169.JPG,Pepper__bell___healthy_f63db177-4ffc-421f-b164-48f6a22dd14a___JR_HL 8169.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f6cf7e4b-5a82-4383-818d-f68c887fb2c2___JR_HL 7746.JPG,Pepper__bell___healthy_f6cf7e4b-5a82-4383-818d-f68c887fb2c2___JR_HL 7746.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f6f43f0f-592b-4e5a-9a34-73856a4a8571___JR_HL 5988.JPG,Pepper__bell___healthy_f6f43f0f-592b-4e5a-9a34-73856a4a8571___JR_HL 5988.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f790b881-1d8d-4455-acbb-07c876ceb766___JR_HL 8426.JPG,Pepper__bell___healthy_f790b881-1d8d-4455-acbb-07c876ceb766___JR_HL 8426.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f7b9603d-96a2-4689-b86b-a1e1a53322f1___JR_HL 8385.JPG,Pepper__bell___healthy_f7b9603d-96a2-4689-b86b-a1e1a53322f1___JR_HL 8385.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
kaggle_images/Pepper__bell___healthy_f7f3f3a0-1615-49d8-b3fd-f6c47fe60bf2___JR_HL 7721.JPG,Pepper__bell___healthy_f7f3f3a0-1615-49d8-b3fd-f6c47fe60bf2___JR_HL 7721.JPG,Pepper__bell___healthy,Pepper__bell,healthy,Consult agricultural expert,False
